id	text	category	image_url	source
clock1030	clock1030	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f565.png?v5	Github
clock11	clock11	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f55a.png?v5	Github
clock1130	clock1130	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f566.png?v5	Github
clock12	clock12	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f55b.png?v5	Github
clock1230	clock1230	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f567.png?v5	Github
clock130	clock130	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f55c.png?v5	Github
clock2	clock2	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f551.png?v5	Github
clock230	clock230	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f55d.png?v5	Github
clock3	clock3	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f552.png?v5	Github
clock330	clock330	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f55e.png?v5	Github
clock4	clock4	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f553.png?v5	Github
clock430	clock430	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f55f.png?v5	Github
clock5	clock5	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f554.png?v5	Github
clock530	clock530	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f560.png?v5	Github
clock6	clock6	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f555.png?v5	Github
clock630	clock630	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f561.png?v5	Github
clock7	clock7	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f556.png?v5	Github
clock730	clock730	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f562.png?v5	Github
clock8	clock8	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f557.png?v5	Github
clock830	clock830	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f563.png?v5	Github
clock9	clock9	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f558.png?v5	Github
clock930	clock930	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f564.png?v5	Github
closed_book	closed_book	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4d5.png?v5	Github
closed_lock_with_key	closed_lock_with_key	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f510.png?v5	Github
closed_umbrella	closed_umbrella	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f302.png?v5	Github
cloud	cloud	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/2601.png?v5	Github
clubs	clubs	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/2663.png?v5	Github
cn	cn	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f1e8-1f1f3.png?v5	Github
cocktail	cocktail	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f378.png?v5	Github
coffee	coffee	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/2615.png?v5	Github
cold_sweat	cold_sweat	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f630.png?v5	Github
collision	collision	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4a5.png?v5	Github
computer	computer	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4bb.png?v5	Github
confetti_ball	confetti_ball	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f38a.png?v5	Github
confounded	confounded	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f616.png?v5	Github
confused	confused	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f615.png?v5	Github
congratulations	congratulations	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/3297.png?v5	Github
construction	construction	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6a7.png?v5	Github
construction_worker	construction_worker	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f477.png?v5	Github
convenience_store	convenience_store	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3ea.png?v5	Github
cookie	cookie	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f36a.png?v5	Github
cool	cool	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f192.png?v5	Github
cop	cop	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f46e.png?v5	Github
copyright	copyright	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/00a9.png?v5	Github
corn	corn	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f33d.png?v5	Github
couple	couple	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f46b.png?v5	Github
couple_with_heart	couple_with_heart	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f491.png?v5	Github
couplekiss	couplekiss	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f48f.png?v5	Github
cow	cow	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f42e.png?v5	Github
cow2	cow2	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f404.png?v5	Github
credit_card	credit_card	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4b3.png?v5	Github
crescent_moon	crescent_moon	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f319.png?v5	Github
crocodile	crocodile	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f40a.png?v5	Github
crossed_flags	crossed_flags	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f38c.png?v5	Github
crown	crown	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f451.png?v5	Github
cry	cry	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f622.png?v5	Github
crying_cat_face	crying_cat_face	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f63f.png?v5	Github
crystal_ball	crystal_ball	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f52e.png?v5	Github
cupid	cupid	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f498.png?v5	Github
curly_loop	curly_loop	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/27b0.png?v5	Github
currency_exchange	currency_exchange	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4b1.png?v5	Github
curry	curry	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f35b.png?v5	Github
custard	custard	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f36e.png?v5	Github
customs	customs	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6c3.png?v5	Github
cyclone	cyclone	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f300.png?v5	Github
dancer	dancer	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f483.png?v5	Github
dancers	dancers	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f46f.png?v5	Github
dango	dango	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f361.png?v5	Github
dart	dart	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3af.png?v5	Github
dash	dash	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4a8.png?v5	Github
date	date	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4c5.png?v5	Github
de	de	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f1e9-1f1ea.png?v5	Github
deciduous_tree	deciduous_tree	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f333.png?v5	Github
department_store	department_store	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3ec.png?v5	Github
diamond_shape_with_a_dot_inside	diamond_shape_with_a_dot_inside	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4a0.png?v5	Github
diamonds	diamonds	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/2666.png?v5	Github
disappointed	disappointed	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f61e.png?v5	Github
disappointed_relieved	disappointed_relieved	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f625.png?v5	Github
dizzy	dizzy	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4ab.png?v5	Github
dizzy_face	dizzy_face	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f635.png?v5	Github
do_not_litter	do_not_litter	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6af.png?v5	Github
dog	dog	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f436.png?v5	Github
dog2	dog2	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f415.png?v5	Github
dollar	dollar	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4b5.png?v5	Github
dolls	dolls	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f38e.png?v5	Github
dolphin	dolphin	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f42c.png?v5	Github
door	door	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6aa.png?v5	Github
doughnut	doughnut	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f369.png?v5	Github
dragon	dragon	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f409.png?v5	Github
dragon_face	dragon_face	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f432.png?v5	Github
dress	dress	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f457.png?v5	Github
dromedary_camel	dromedary_camel	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f42a.png?v5	Github
droplet	droplet	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4a7.png?v5	Github
dvd	dvd	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4c0.png?v5	Github
e-mail	e-mail	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4e7.png?v5	Github
ear	ear	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f442.png?v5	Github
ear_of_rice	ear_of_rice	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f33e.png?v5	Github
earth_africa	earth_africa	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f30d.png?v5	Github
earth_americas	earth_americas	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f30e.png?v5	Github
earth_asia	earth_asia	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f30f.png?v5	Github
egg	egg	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f373.png?v5	Github
eggplant	eggplant	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f346.png?v5	Github
eight	eight	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/0038-20e3.png?v5	Github
eight_pointed_black_star	eight_pointed_black_star	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/2734.png?v5	Github
eight_spoked_asterisk	eight_spoked_asterisk	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/2733.png?v5	Github
electric_plug	electric_plug	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f50c.png?v5	Github
elephant	elephant	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f418.png?v5	Github
email	email	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/2709.png?v5	Github
end	end	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f51a.png?v5	Github
envelope	envelope	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/2709.png?v5	Github
envelope_with_arrow	envelope_with_arrow	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4e9.png?v5	Github
es	es	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f1ea-1f1f8.png?v5	Github
euro	euro	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4b6.png?v5	Github
european_castle	european_castle	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3f0.png?v5	Github
european_post_office	european_post_office	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3e4.png?v5	Github
evergreen_tree	evergreen_tree	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f332.png?v5	Github
exclamation	exclamation	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/2757.png?v5	Github
expressionless	expressionless	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f611.png?v5	Github
eyeglasses	eyeglasses	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f453.png?v5	Github
eyes	eyes	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f440.png?v5	Github
facepunch	facepunch	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f44a.png?v5	Github
factory	factory	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3ed.png?v5	Github
fallen_leaf	fallen_leaf	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f342.png?v5	Github
family	family	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f46a.png?v5	Github
fast_forward	fast_forward	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/23e9.png?v5	Github
fax	fax	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4e0.png?v5	Github
fearful	fearful	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f628.png?v5	Github
feelsgood	feelsgood	emoticon	https://assets-cdn.github.com/images/icons/emoji/feelsgood.png?v5	Github
feet	feet	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f43e.png?v5	Github
ferris_wheel	ferris_wheel	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3a1.png?v5	Github
file_folder	file_folder	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4c1.png?v5	Github
finnadie	finnadie	emoticon	https://assets-cdn.github.com/images/icons/emoji/finnadie.png?v5	Github
fire	fire	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f525.png?v5	Github
fire_engine	fire_engine	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f692.png?v5	Github
fireworks	fireworks	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f386.png?v5	Github
first_quarter_moon	first_quarter_moon	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f313.png?v5	Github
first_quarter_moon_with_face	first_quarter_moon_with_face	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f31b.png?v5	Github
fish	fish	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f41f.png?v5	Github
fish_cake	fish_cake	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f365.png?v5	Github
fishing_pole_and_fish	fishing_pole_and_fish	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3a3.png?v5	Github
fist	fist	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/270a.png?v5	Github
five	five	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/0035-20e3.png?v5	Github
flags	flags	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f38f.png?v5	Github
flashlight	flashlight	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f526.png?v5	Github
flipper	flipper	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f42c.png?v5	Github
floppy_disk	floppy_disk	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4be.png?v5	Github
flower_playing_cards	flower_playing_cards	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3b4.png?v5	Github
flushed	flushed	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f633.png?v5	Github
foggy	foggy	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f301.png?v5	Github
football	football	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3c8.png?v5	Github
footprints	footprints	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f463.png?v5	Github
fork_and_knife	fork_and_knife	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f374.png?v5	Github
fountain	fountain	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/26f2.png?v5	Github
four	four	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/0034-20e3.png?v5	Github
four_leaf_clover	four_leaf_clover	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f340.png?v5	Github
fr	fr	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f1eb-1f1f7.png?v5	Github
free	free	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f193.png?v5	Github
fried_shrimp	fried_shrimp	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f364.png?v5	Github
fries	fries	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f35f.png?v5	Github
frog	frog	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f438.png?v5	Github
frowning	frowning	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f626.png?v5	Github
fu	fu	emoticon	https://assets-cdn.github.com/images/icons/emoji/fu.png?v5	Github
fuelpump	fuelpump	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/26fd.png?v5	Github
full_moon	full_moon	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f315.png?v5	Github
full_moon_with_face	full_moon_with_face	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f31d.png?v5	Github
game_die	game_die	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3b2.png?v5	Github
gb	gb	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f1ec-1f1e7.png?v5	Github
gem	gem	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f48e.png?v5	Github
gemini	gemini	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/264a.png?v5	Github
ghost	ghost	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f47b.png?v5	Github
gift	gift	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f381.png?v5	Github
gift_heart	gift_heart	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f49d.png?v5	Github
girl	girl	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f467.png?v5	Github
globe_with_meridians	globe_with_meridians	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f310.png?v5	Github
goat	goat	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f410.png?v5	Github
goberserk	goberserk	emoticon	https://assets-cdn.github.com/images/icons/emoji/goberserk.png?v5	Github
godmode	godmode	emoticon	https://assets-cdn.github.com/images/icons/emoji/godmode.png?v5	Github
golf	golf	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/26f3.png?v5	Github
grapes	grapes	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f347.png?v5	Github
green_apple	green_apple	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f34f.png?v5	Github
green_book	green_book	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4d7.png?v5	Github
green_heart	green_heart	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f49a.png?v5	Github
grey_exclamation	grey_exclamation	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/2755.png?v5	Github
grey_question	grey_question	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/2754.png?v5	Github
grimacing	grimacing	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f62c.png?v5	Github
grin	grin	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f601.png?v5	Github
grinning	grinning	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f600.png?v5	Github
guardsman	guardsman	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f482.png?v5	Github
guitar	guitar	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3b8.png?v5	Github
gun	gun	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f52b.png?v5	Github
